,date,game_center,geo_location,attendance,capacity,home,guest
1117,2016-04-06 21:30:00,ORACLE Arena,"Oakland, CA",19596,19596,Warriors,Timberwolves
1118,2016-04-06 21:30:00,STAPLES Center,"Los Angeles, CA",19537,19060,Clippers,Lakers
1119,2016-04-07 18:00:00,Bankers Life Fieldhouse,"Indianapolis, IN",18165,18165,Pacers,Cavaliers
1120,2016-04-07 18:00:00,Amway Center,"Orlando, FL",16553,18500,Magic,Pistons
1121,2016-04-07 18:00:00,Verizon Center,"Washington, DC",16846,20173,Wizards,Nets
1122,2016-04-07 18:30:00,TD Garden,"Boston, MA",18624,18624,Celtics,Pelicans
1123,2016-04-07 18:30:00,Madison Square Garden,"New York, NY",19812,19763,Knicks,Hornets
1124,2016-04-07 20:30:00,American Airlines Center,"Dallas, TX",20108,19200,Mavericks,Rockets
1125,2016-04-07 21:00:00,Moda Center,"Portland, OR",19393,19441,Trail,Thunder
1126,2016-04-07 21:30:00,STAPLES Center,"Los Angeles, CA",18997,19060,Lakers,Clippers
1127,2016-04-08 19:00:00,Philips Arena,"Atlanta, GA",17864,18729,Hawks,Raptors
1128,2016-04-08 19:00:00,AmericanAirlines Arena,"Miami, FL",19771,19600,Heat,Bulls
1129,2016-04-08 19:00:00,Toyota Center,"Houston, TX",18227,18104,Rockets,Suns
1130,2016-04-08 21:00:00,Sleep Train Arena,"Sacramento, CA",17317,17317,Kings,Timberwolves
1131,2016-04-08 21:30:00,ORACLE Arena,"Oakland, CA",19596,19596,Warriors,Spurs
1132,2016-04-09 18:00:00,Spectrum Center,"Charlotte, NC",18337,19077,Hornets,Nets
1133,2016-04-09 18:00:00,Amway Center,"Orlando, FL",18152,18500,Magic,Heat
1134,2016-04-09 18:00:00,Wells Fargo Center,"Philadelphia, PA",16076,20318,76ers,Knicks
1135,2016-04-09 18:30:00,TD Garden,"Boston, MA",18624,18624,Celtics,Bucks
1136,2016-04-09 18:30:00,The Palace of Auburn Hills,"Detroit, MI",18207,22076,Pistons,Wizards
1137,2016-04-09 18:30:00,Air Canada Centre,"Toronto, ON",19800,19800,Raptors,Pacers
1138,2016-04-09 19:00:00,Smoothie King Center,"New Orleans, LA",18607,17188,Pelicans,Lakers
1139,2016-04-09 19:30:00,American Airlines Center,"Dallas, TX",20211,19200,Mavericks,Grizzlies
1140,2016-04-09 20:00:00,Pepsi Center,"Denver, CO",16347,19155,Nuggets,Spurs
1141,2016-04-09 20:00:00,Vivint Smart Home Arena,"Salt Lake City, UT",19911,19911,Jazz,Clippers
1142,2016-04-10 18:30:00,Philips Arena,"Atlanta, GA",19257,18729,Hawks,Celtics
1143,2016-04-10 18:00:00,Smoothie King Center,"New Orleans, LA",16932,17188,Pelicans,Suns
1144,2016-04-10 19:00:00,FedExForum,"Memphis, TN",18119,18119,Grizzlies,Warriors
1145,2016-04-10 19:30:00,United Center,"Chicago, IL",22186,20917,Bulls,Cavaliers
1146,2016-04-10 21:30:00,Moda Center,"Portland, OR",19733,19441,Trail,Timberwolves
1147,2016-04-10 21:30:00,Sleep Train Arena,"Sacramento, CA",17317,17317,Kings,Thunder
1148,2016-04-11 11:00:00,Verizon Center,"Washington, DC",19187,20173,Wizards,Hornets
1149,2016-04-11 14:30:00,Toyota Center,"Houston, TX",18442,18104,Rockets,Lakers
1150,2016-04-11 14:30:00,STAPLES Center,"Los Angeles, CA",19170,19060,Clippers,Mavericks
1151,2016-04-11 16:00:00,Wells Fargo Center,"Philadelphia, PA",16267,20318,76ers,Bucks
1152,2016-04-11 16:00:00,Pepsi Center,"Denver, CO",16172,19155,Nuggets,Jazz
1153,2016-04-11 17:00:00,Bankers Life Fieldhouse,"Indianapolis, IN",18165,18165,Pacers,Nets
1154,2016-04-11 17:00:00,AmericanAirlines Arena,"Miami, FL",19913,19600,Heat,Magic
1155,2016-04-11 18:00:00,AT&T Center,"San Antonio, TX",18658,18581,Spurs,Warriors
1156,2016-04-11 18:30:00,Madison Square Garden,"New York, NY",19812,19763,Knicks,Raptors
1157,2016-04-12 18:00:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Cavaliers,Hawks
1158,2016-04-12 18:00:00,Amway Center,"Orlando, FL",18374,18500,Magic,Bucks
1159,2016-04-12 18:30:00,TD Garden,"Boston, MA",18624,18624,Celtics,Hornets
1160,2016-04-12 19:00:00,Target Center,"Minneapolis, MN",14983,19356,Timberwolves,Rockets
1161,2016-04-12 19:00:00,Smoothie King Center,"New Orleans, LA",16867,17188,Pelicans,Bulls
1162,2016-04-12 19:00:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,Thunder,Lakers
1163,2016-04-12 20:00:00,Vivint Smart Home Arena,"Salt Lake City, UT",19911,19911,Jazz,Mavericks
1164,2016-04-12 21:00:00,Talking Stick Resort Arena,"Phoenix, AZ",17288,18422,Suns,Kings
1165,2016-04-13 18:00:00,Bankers Life Fieldhouse,"Indianapolis, IN",17906,18165,Pacers,Knicks
1166,2016-04-13 18:30:00,The Palace of Auburn Hills,"Detroit, MI",18575,22076,Pistons,Heat
1167,2016-04-13 18:30:00,Air Canada Centre,"Toronto, ON",19800,19800,Raptors,76ers
1168,2016-04-13 19:00:00,AT&T Center,"San Antonio, TX",18765,18581,Spurs,Thunder
1169,2016-04-13 21:30:00,STAPLES Center,"Los Angeles, CA",19147,19060,Clippers,Grizzlies
1170,2016-04-14 19:00:00,TD Garden,"Boston, MA",18624,18624,Celtics,Heat
1171,2016-04-14 19:00:00,Spectrum Center,"Charlotte, NC",17372,19077,Hornets,Magic
1172,2016-04-14 19:00:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Cavaliers,Pistons
1173,2016-04-14 19:00:00,Verizon Center,"Washington, DC",17399,20173,Wizards,Hawks
1174,2016-04-14 19:00:00,United Center,"Chicago, IL",21777,20917,Bulls,76ers
1175,2016-04-14 19:00:00,American Airlines Center,"Dallas, TX",20346,19200,Mavericks,Spurs
1176,2016-04-14 19:00:00,Toyota Center,"Houston, TX",18311,18104,Rockets,Kings
1177,2016-04-14 19:00:00,BMO Harris Bradley Center,"Milwaukee, WI",16569,18717,Bucks,Pacers
1178,2016-04-14 19:00:00,Target Center,"Minneapolis, MN",14889,19356,Timberwolves,Pelicans
1179,2016-04-14 21:30:00,ORACLE Arena,"Oakland, CA",19596,19596,Warriors,Grizzlies
1180,2016-04-14 21:30:00,STAPLES Center,"Los Angeles, CA",18997,19060,Lakers,Jazz
1181,2016-04-14 21:30:00,Talking Stick Resort Arena,"Phoenix, AZ",18055,18422,Suns,Clippers
1182,2016-04-14 21:30:00,Moda Center,"Portland, OR",19571,19441,Trail,Nuggets
1183,2016-02-15 20:00:00,Air Canada Centre,"Toronto, ON",18298,19800,All-Stars,All-Stars
1184,2015-10-17 18:30:00,Madison Square Garden,"New York, NY",19421,19763,Knicks,Celtics
1185,2015-10-20 18:30:00,TD Garden,"Boston, MA",15540,18624,Celtics,Nets
1186,2015-10-23 18:30:00,TD Garden,"Boston, MA",16101,18624,Celtics,Knicks
1187,2015-10-07 18:00:00,Verizon Center,"Washington, DC",11670,20173,Wizards,76ers
1188,2015-10-09 18:00:00,Wells Fargo Center,"Philadelphia, PA",8229,20318,76ers,Cavaliers
1189,2015-10-13 18:30:00,Madison Square Garden,"New York, NY",19255,19763,Knicks,76ers
1190,2015-10-17 18:00:00,Wells Fargo Center,"Philadelphia, PA",10798,20318,76ers,Wizards
1191,2015-10-07 19:00:00,United Center,"Chicago, IL",21199,20917,Bulls,Bucks
1192,2015-10-09 20:00:00,Coors Events Center,"Boulder, CO",5305,11064,Nuggets,Bulls
1193,2015-10-13 19:00:00,United Center,"Chicago, IL",21407,20917,Bulls,Pelicans
1194,2015-10-15 19:00:00,United Center,"Chicago, IL",21713,20917,Bulls,Pistons
1195,2015-10-20 18:00:00,Spectrum Center,"Charlotte, NC",8769,19077,Hornets,Bulls
1196,2015-10-21 19:00:00,United Center,"Chicago, IL",21512,20917,Bulls,Pacers
1197,2015-10-15 19:00:00,Philips Arena,"Atlanta, GA",11801,18729,Hawks,Spurs
1198,2015-10-17 19:30:00,American Airlines Center,"Dallas, TX",19315,19200,Mavericks,Hawks
1199,2015-10-19 18:00:00,Philips Arena,"Atlanta, GA",13038,18729,Hawks,Heat
1200,2015-10-22 19:00:00,Philips Arena,"Atlanta, GA",11273,18729,Hawks,Grizzlies
1201,2015-10-24 18:30:00,The Palace of Auburn Hills,"Detroit, MI",12804,22076,Pistons,Hawks
1202,2015-10-05 17:00:00,AmericanAirlines Arena,"Miami, FL",19600,19600,Heat,Hornets
1203,2015-10-13 18:30:00,AmericanAirlines Arena,"Miami, FL",19600,19600,Heat,Spurs
1204,2015-10-14 18:00:00,Amway Center,"Orlando, FL",16105,18500,Magic,Heat
1205,2015-10-18 19:00:00,Toyota Center,"Houston, TX",18334,18104,Rockets,Heat
1206,2015-10-22 19:00:00,AmericanAirlines Arena,"Miami, FL",19600,19600,Heat,Wizards
1207,2015-10-24 19:00:00,Smoothie King Center,"New Orleans, LA",16478,17188,Pelicans,Heat
1208,2015-10-03 21:30:00,STAPLES Center,"Los Angeles, CA",14245,19060,Clippers,Nuggets
1209,2015-10-21 21:30:00,STAPLES Center,"Los Angeles, CA",15889,19060,Clippers,Warriors
1210,2015-10-23 21:30:00,STAPLES Center,"Los Angeles, CA",13969,19060,Clippers,Blazers
1211,2015-10-05 20:00:00,Stan Sheriff Center,"Honolulu, HI",10300,10300,Lakers,Jazz
1212,2015-10-07 23:00:00,Stan Sheriff Center,"Honolulu, HI",10300,10300,Lakers,Jazz
1213,2015-10-12 20:30:00,STAPLES Center,"Los Angeles, CA",14810,19060,Lakers,Haifa
1214,2015-10-20 21:30:00,STAPLES Center,"Los Angeles, CA",15123,19060,Lakers,Blazers
1215,2015-10-06 21:00:00,Moda Center,"Portland, OR",14976,19441,Trail,Kings
1216,2015-10-08 21:00:00,Talking Stick Resort Arena,"Phoenix, AZ",12033,18422,Suns,Kings
1217,2015-10-09 21:00:00,Sleep Train Arena,"Sacramento, CA",14083,17317,Kings,Spurs
1218,2015-10-11 21:00:00,Sleep Train Arena,"Sacramento, CA",14172,17317,Kings,Blazers
1219,2015-10-07 19:00:00,FedExForum,"Memphis, TN",12826,18119,Grizzlies,Rockets
1220,2015-10-09 19:00:00,FedExForum,"Memphis, TN",12171,18119,Grizzlies,Haifa
1221,2015-10-17 19:00:00,FedExForum,"Memphis, TN",14996,18119,Grizzlies,Thunder
1222,2015-10-19 17:00:00,FedExForum,"Memphis, TN",13387,18119,Grizzlies,Timberwolves
1223,2015-10-24 18:00:00,Amway Center,"Orlando, FL",12155,18500,Magic,Grizzlies
1224,2015-10-19 15:00:00,AT&T Center,"San Antonio, TX",17396,18581,Spurs,Pistons
1225,2015-10-21 19:30:00,AT&T Center,"San Antonio, TX",15774,18581,Spurs,Suns
1226,2015-10-24 19:30:00,AT&T Center,"San Antonio, TX",18059,18581,Spurs,Rockets
1227,2015-10-07 19:30:00,American Airlines Center,"Dallas, TX",17038,19200,Mavericks,Nuggets
1228,2015-10-14 21:30:00,ORACLE Arena,"Oakland, CA",19596,19596,Warriors,Nuggets
1229,2015-10-17 20:00:00,Pepsi Center,"Denver, CO",8552,19155,Nuggets,Suns
1230,2015-10-19 18:00:00,Chesapeake Energy Arena,"Oklahoma City, OK",1,18203,Thunder,Nuggets
1231,2015-10-23 20:00:00,Vivint Smart Home Arena,"Salt Lake City, UT",17083,19911,Jazz,Nuggets
1232,2015-10-08 19:00:00,Target Center,"Minneapolis, MN",8601,19356,Timberwolves,Thunder
1233,2015-10-21 20:00:00,Vivint Smart Home Arena,"Salt Lake City, UT",17806,19911,Jazz,Thunder
1234,2015-10-13 18:30:00,Air Canada Centre,"Toronto, ON",19277,19800,Raptors,Timberwolves
1235,2015-10-24 19:00:00,Target Center,"Minneapolis, MN",10101,19356,Timberwolves,Bucks
1236,2015-10-04 18:00:00,Amway Center,"Orlando, FL",14942,18500,Magic,Hornets
1237,2015-10-09 18:00:00,Bankers Life Fieldhouse,"Indianapolis, IN",13475,18165,Pacers,Magic
1238,2015-10-22 18:00:00,Amway Center,"Orlando, FL",12779,18500,Magic,Pelicans
1239,2015-10-19 17:00:00,Air Canada Centre,"Toronto, ON",19800,19800,Raptors,Cavaliers
1240,2015-10-04 18:00:00,Bankers Life Fieldhouse,"Indianapolis, IN",13725,18165,Pacers,Pelicans
1241,2015-10-20 19:00:00,Toyota Center,"Houston, TX",16678,18104,Rockets,Pelicans
1242,2015-10-09 18:30:00,The Palace of Auburn Hills,"Detroit, MI",10019,22076,Pistons,Nets
1243,2015-10-09 21:00:00,Moda Center,"Portland, OR",19303,19441,Trail,Warriors
1244,2015-10-13 20:00:00,Vivint Smart Home Arena,"Salt Lake City, UT",15171,19911,Jazz,Blazers
1245,2015-10-19 20:00:00,Moda Center,"Portland, OR",16352,19441,Trail,Jazz
1246,2015-10-10 21:00:00,Talking Stick Resort Arena,"Phoenix, AZ",10773,18422,Suns,Jazz
1247,2015-10-14 18:00:00,Quicken Loans Arena,"Cleveland, OH",18624,20562,Cavaliers,Bucks
1248,2015-10-16 18:00:00,Quicken Loans Arena,"Cleveland, OH",18774,20562,Cavaliers,Pacers
1249,2015-10-20 18:00:00,Quicken Loans Arena,"Cleveland, OH",18768,20562,Cavaliers,Mavericks
1250,2015-10-07 18:30:00,The Palace of Auburn Hills,"Detroit, MI",10446,22076,Pistons,Pacers
1251,2015-10-11 19:30:00,BMO Harris Bradley Center,"Milwaukee, WI",7350,18717,Bucks,Pistons
1252,2015-10-14 18:00:00,Bankers Life Fieldhouse,"Indianapolis, IN",12730,18165,Pacers,Pistons
1253,2015-10-22 18:30:00,The Palace of Auburn Hills,"Detroit, MI",11096,22076,Pistons,Hornets
1254,2015-10-14 21:00:00,Talking Stick Resort Arena,"Phoenix, AZ",12657,18422,Suns,Rockets
1255,2015-10-22 19:30:00,American Airlines Center,"Dallas, TX",18247,19200,Mavericks,Suns
1256,2015-10-18 18:00:00,Spectrum Center,"Charlotte, NC",11632,19077,Hornets,Knicks
1257,2015-10-10 18:00:00,Verizon Center,"Washington, DC",14267,20173,Wizards,Knicks
1258,2015-10-08 18:30:00,Madison Square Garden,"New York, NY",19037,19763,Knicks,Bauru
1259,2015-10-18 19:30:00,BMO Harris Bradley Center,"Milwaukee, WI",4716,18717,Bucks,Wizards
1260,2015-10-12 17:00:00,Verizon Center,"Washington, DC",10233,20173,Wizards,Bauru
1261,2015-10-08 19:00:00,Toyota Center,"Houston, TX",16839,18104,Rockets,Mavericks
1262,2015-10-16 21:00:00,ORACLE Arena,"Oakland, CA",19596,19596,Warriors,Rockets
1263,2016-01-25 19:00:00,Wells Fargo Center,"Philadelphia, PA",9722,20318,76ers,Celtics
1264,2016-02-19 19:00:00,Verizon Center,"Washington, DC",12415,20173,Wizards,Jazz
1265,2016-04-17 14:30:00,ORACLE Arena,"Oakland, CA",19596,19596,Warriors,Rockets
1266,2016-04-18 14:00:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Cavaliers,Pistons
1267,2016-04-19 21:30:00,ORACLE Arena,"Oakland, CA",19596,19596,Warriors,Rockets
1268,2016-04-21 19:00:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Cavaliers,Pistons
1269,2016-04-22 20:30:00,Toyota Center,"Houston, TX",18200,18104,Rockets,Warriors
1270,2016-04-23 18:00:00,The Palace of Auburn Hills,"Detroit, MI",21584,22076,Pistons,Cavaliers
1271,2016-04-25 14:45:00,Toyota Center,"Houston, TX",18200,18104,Rockets,Warriors
1272,2016-04-25 19:30:00,The Palace of Auburn Hills,"Detroit, MI",21584,22076,Pistons,Cavaliers
1273,2016-04-18 21:30:00,STAPLES Center,"Los Angeles, CA",19122,19060,Clippers,Blazers
1274,2016-04-21 21:30:00,STAPLES Center,"Los Angeles, CA",19127,19060,Clippers,Blazers
1275,2016-04-24 21:30:00,Moda Center,"Portland, OR",19761,19441,Trail,Clippers
1276,2016-04-26 21:30:00,Moda Center,"Portland, OR",19607,19441,Trail,Clippers
1277,2016-04-28 21:00:00,STAPLES Center,"Los Angeles, CA",19060,19060,Clippers,Blazers
1278,2016-04-30 21:30:00,Moda Center,"Portland, OR",19768,19441,Trail,Clippers
1279,2016-04-17 20:30:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,Thunder,Mavericks
1280,2016-04-19 19:00:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,Thunder,Mavericks
1281,2016-04-22 18:00:00,American Airlines Center,"Dallas, TX",20150,19200,Mavericks,Thunder
1282,2016-04-24 19:00:00,American Airlines Center,"Dallas, TX",20516,19200,Mavericks,Thunder
1283,2016-04-26 19:00:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,Thunder,Mavericks
1284,2016-04-28 21:30:00,ORACLE Arena,"Oakland, CA",19596,19596,Warriors,Rockets
1285,2016-04-18 19:00:00,AT&T Center,"San Antonio, TX",18418,18581,Spurs,Grizzlies
1286,2016-04-20 20:30:00,AT&T Center,"San Antonio, TX",18418,18581,Spurs,Grizzlies
1287,2016-04-23 20:30:00,FedExForum,"Memphis, TN",18119,18119,Grizzlies,Spurs
1288,2016-04-25 12:00:00,FedExForum,"Memphis, TN",18119,18119,Grizzlies,Spurs
1289,2016-04-17 11:30:00,Air Canada Centre,"Toronto, ON",19800,19800,Raptors,Pacers
1290,2016-04-19 18:00:00,Air Canada Centre,"Toronto, ON",19800,19800,Raptors,Pacers
1291,2016-04-22 18:30:00,Bankers Life Fieldhouse,"Indianapolis, IN",18165,18165,Pacers,Raptors
1292,2016-04-24 14:00:00,Bankers Life Fieldhouse,"Indianapolis, IN",18165,18165,Pacers,Raptors
1293,2016-04-27 17:00:00,Air Canada Centre,"Toronto, ON",19800,19800,Raptors,Pacers
1294,2016-04-17 18:00:00,Philips Arena,"Atlanta, GA",18980,18729,Hawks,Celtics
1295,2016-04-30 18:30:00,Bankers Life Fieldhouse,"Indianapolis, IN",18165,18165,Pacers,Raptors
1296,2016-04-20 18:00:00,Philips Arena,"Atlanta, GA",18972,18729,Hawks,Celtics
1297,2016-05-02 19:00:00,Air Canada Centre,"Toronto, ON",20669,19800,Raptors,Pacers
1298,2016-04-23 19:00:00,TD Garden,"Boston, MA",18624,18624,Celtics,Hawks
1299,2016-04-25 17:00:00,TD Garden,"Boston, MA",18624,18624,Celtics,Hawks
1300,2016-04-18 16:30:00,AmericanAirlines Arena,"Miami, FL",19600,19600,Heat,Hornets
1301,2016-04-27 19:30:00,Philips Arena,"Atlanta, GA",18987,18729,Hawks,Celtics
1302,2016-04-29 19:00:00,TD Garden,"Boston, MA",18624,18624,Celtics,Hawks
1303,2016-04-21 18:00:00,AmericanAirlines Arena,"Miami, FL",19650,19600,Heat,Hornets
1304,2016-04-24 16:30:00,Spectrum Center,"Charlotte, NC",19604,19077,Hornets,Heat
1305,2016-04-26 18:00:00,Spectrum Center,"Charlotte, NC",19156,19077,Hornets,Heat
1306,2016-04-28 19:00:00,AmericanAirlines Arena,"Miami, FL",19685,19600,Heat,Hornets
1307,2016-04-30 19:00:00,Spectrum Center,"Charlotte, NC",19636,19077,Hornets,Heat
1308,2016-05-02 12:00:00,AmericanAirlines Arena,"Miami, FL",19868,19600,Heat,Hornets
1309,2016-05-01 19:30:00,AT&T Center,"San Antonio, TX",18418,18581,Spurs,Thunder
1310,2016-05-03 20:30:00,AT&T Center,"San Antonio, TX",18418,18581,Spurs,Thunder
1311,2016-05-07 20:30:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,Thunder,Spurs
1312,2016-05-09 19:00:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,Thunder,Spurs
1313,2016-05-11 19:00:00,AT&T Center,"San Antonio, TX",18418,18581,Spurs,Thunder
1314,2016-05-13 19:30:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,Thunder,Spurs
1315,2016-05-03 18:00:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Cavaliers,Hawks
1316,2016-05-05 19:00:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Cavaliers,Hawks
1317,2016-05-07 18:00:00,Philips Arena,"Atlanta, GA",19089,18729,Hawks,Cavaliers
1318,2016-05-09 14:30:00,Philips Arena,"Atlanta, GA",19031,18729,Hawks,Cavaliers
1319,2016-05-02 14:30:00,ORACLE Arena,"Oakland, CA",19596,19596,Warriors,Blazers
1320,2016-05-04 21:30:00,ORACLE Arena,"Oakland, CA",19596,19596,Warriors,Blazers
1321,2016-05-08 19:30:00,Moda Center,"Portland, OR",19673,19441,Trail,Warriors
1322,2016-05-10 21:30:00,Moda Center,"Portland, OR",19583,19441,Trail,Warriors
1323,2016-05-12 21:30:00,ORACLE Arena,"Oakland, CA",19596,19596,Warriors,Blazers
1324,2016-05-04 19:00:00,Air Canada Centre,"Toronto, ON",19800,19800,Raptors,Heat
1325,2016-05-06 19:00:00,Air Canada Centre,"Toronto, ON",20906,19800,Raptors,Heat
1326,2016-05-08 16:00:00,AmericanAirlines Arena,"Miami, FL",19675,19600,Heat,Raptors
1327,2016-05-10 19:00:00,AmericanAirlines Arena,"Miami, FL",19600,19600,Heat,Raptors
1328,2016-05-12 19:00:00,Air Canada Centre,"Toronto, ON",20155,19800,Raptors,Heat
1329,2016-05-14 19:00:00,AmericanAirlines Arena,"Miami, FL",19757,19600,Heat,Raptors
1330,2016-05-16 14:30:00,Air Canada Centre,"Toronto, ON",20257,19800,Raptors,Heat
1331,2016-05-17 20:00:00,ORACLE Arena,"Oakland, CA",19596,19596,Warriors,Thunder
1332,2016-05-19 20:00:00,ORACLE Arena,"Oakland, CA",19596,19596,Warriors,Thunder
1333,2016-05-23 19:00:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,Thunder,Warriors
1334,2016-05-25 20:00:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,Thunder,Warriors
1335,2016-05-27 20:00:00,ORACLE Arena,"Oakland, CA",19596,19596,Warriors,Thunder
1336,2016-05-29 20:00:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,Thunder,Warriors
1337,2016-05-31 20:00:00,ORACLE Arena,"Oakland, CA",19596,19596,Warriors,Thunder
1338,2016-05-18 19:30:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Cavaliers,Raptors
1339,2016-05-20 19:30:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Cavaliers,Raptors
1340,2016-05-22 19:30:00,Air Canada Centre,"Toronto, ON",20207,19800,Raptors,Cavaliers
1341,2016-05-24 19:30:00,Air Canada Centre,"Toronto, ON",20367,19800,Raptors,Cavaliers
1342,2016-05-26 19:30:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Cavaliers,Raptors
1343,2016-05-28 19:30:00,Air Canada Centre,"Toronto, ON",20605,19800,Raptors,Cavaliers
1344,2016-06-03 20:00:00,ORACLE Arena,"Oakland, CA",19596,19596,Warriors,Cavaliers
1345,2016-06-06 19:00:00,ORACLE Arena,"Oakland, CA",19596,19596,Warriors,Cavaliers
1346,2016-06-09 20:00:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Cavaliers,Warriors
1347,2016-06-11 20:00:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Cavaliers,Warriors
1348,2016-06-14 20:00:00,ORACLE Arena,"Oakland, CA",19596,19596,Warriors,Cavaliers
1349,2016-06-17 20:00:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Cavaliers,Warriors
1350,2016-06-20 19:00:00,ORACLE Arena,"Oakland, CA",19596,19596,Warriors,Cavaliers
