,date,game_center,geo_location,attendance,capacity,home,guest
1117,2017-03-27 12:00:00,Spectrum Center,"Charlotte, NC",17292,19077,Suns,Hornets
1118,2017-03-27 12:00:00,Philips Arena,"Atlanta, GA",15921,18729,Nets,Hawks
1119,2017-03-27 14:30:00,STAPLES Center,"Los Angeles, CA",19060,19060,Kings,Clippers
1120,2017-03-27 14:30:00,BMO Harris Bradley Center,"Milwaukee, WI",17669,18717,Bulls,Bucks
1121,2017-03-27 14:30:00,Toyota Center,"Houston, TX",18055,18104,Thunder,Rockets
1122,2017-03-27 17:00:00,Bankers Life Fieldhouse,"Indianapolis, IN",16467,18165,76ers,Pacers
1123,2017-03-27 17:00:00,TD Garden,"Boston, MA",18624,18624,Heat,Celtics
1124,2017-03-27 19:00:00,ORACLE Arena,"Oakland, CA",19596,19596,Grizzlies,Warriors
1125,2017-03-27 19:00:00,Pepsi Center,"Denver, CO",19850,19155,Pelicans,Nuggets
1126,2017-03-27 20:30:00,STAPLES Center,"Los Angeles, CA",18698,19060,Blazers,Lakers
1127,2017-03-28 18:30:00,Air Canada Centre,"Toronto, ON",19800,19800,Magic,Raptors
1128,2017-03-28 18:30:00,Madison Square Garden,"New York, NY",19812,19763,Pistons,Knicks
1129,2017-03-28 19:00:00,AT&T Center,"San Antonio, TX",18418,18581,Cavaliers,Spurs
1130,2017-03-28 19:30:00,American Airlines Center,"Dallas, TX",19970,19200,Thunder,Mavericks
1131,2017-03-28 21:30:00,Golden 1 Center,"SACRAMENTO, CA",17608,17500,Grizzlies,Kings
1132,2017-03-28 21:30:00,Vivint Smart Home Arena,"Salt Lake City, UT",18924,19911,Pelicans,Jazz
1133,2017-03-29 18:00:00,Spectrum Center,"Charlotte, NC",16505,19077,Bucks,Hornets
1134,2017-03-29 18:00:00,Bankers Life Fieldhouse,"Indianapolis, IN",17534,18165,Timberwolves,Pacers
1135,2017-03-29 18:30:00,Philips Arena,"Atlanta, GA",13412,18729,Suns,Hawks
1136,2017-03-29 18:30:00,The Palace of Auburn Hills,"Detroit, MI",17160,22076,Heat,Pistons
1137,2017-03-29 19:00:00,Toyota Center,"Houston, TX",18055,18104,Warriors,Rockets
1138,2017-03-29 21:00:00,Moda Center,"Portland, OR",20003,19441,Nuggets,Trail
1139,2017-03-29 21:30:00,STAPLES Center,"Los Angeles, CA",18997,19060,Wizards,Lakers
1140,2017-03-30 18:00:00,Wells Fargo Center,"Philadelphia, PA",15212,20318,Hawks,76ers
1141,2017-03-30 18:00:00,Amway Center,"Orlando, FL",18408,18500,Thunder,Magic
1142,2017-03-30 18:30:00,TD Garden,"Boston, MA",18624,18624,Bucks,Celtics
1143,2017-03-30 18:30:00,Air Canada Centre,"Toronto, ON",19800,19800,Hornets,Raptors
1144,2017-03-30 18:30:00,Madison Square Garden,"New York, NY",19812,19763,Heat,Knicks
1145,2017-03-30 19:00:00,FedExForum,"Memphis, TN",16367,18119,Pacers,Grizzlies
1146,2017-03-30 19:00:00,Smoothie King Center,"New Orleans, LA",16000,17188,Mavericks,Pelicans
1147,2017-03-30 20:30:00,AT&T Center,"San Antonio, TX",18418,18581,Warriors,Spurs
1148,2017-03-30 21:30:00,STAPLES Center,"Los Angeles, CA",19060,19060,Wizards,Clippers
1149,2017-03-30 21:30:00,Golden 1 Center,"SACRAMENTO, CA",17608,17500,Jazz,Kings
1150,2017-03-31 18:30:00,The Palace of Auburn Hills,"Detroit, MI",15804,22076,Nets,Pistons
1151,2017-03-31 19:00:00,United Center,"Chicago, IL",22282,20917,Cavaliers,Bulls
1152,2017-03-31 19:00:00,Target Center,"Minneapolis, MN",18179,19356,Lakers,Timberwolves
1153,2017-03-31 21:00:00,Talking Stick Resort Arena,"Phoenix, AZ",16736,18422,Clippers,Suns
1154,2017-03-31 21:30:00,Moda Center,"Portland, OR",20049,19441,Rockets,Trail
1155,2017-04-01 18:00:00,Air Canada Centre,"Toronto, ON",19800,19800,Pacers,Raptors
1156,2017-04-01 18:00:00,Spectrum Center,"Charlotte, NC",18353,19077,Nuggets,Hornets
1157,2017-04-01 18:30:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,76ers,Cavaliers
1158,2017-04-01 18:30:00,TD Garden,"Boston, MA",18624,18624,Magic,Celtics
1159,2017-04-01 19:00:00,BMO Harris Bradley Center,"Milwaukee, WI",18717,18717,Pistons,Bucks
1160,2017-04-01 19:00:00,FedExForum,"Memphis, TN",17317,18119,Mavericks,Grizzlies
1161,2017-04-01 19:00:00,Smoothie King Center,"New Orleans, LA",17304,17188,Kings,Pelicans
1162,2017-04-01 19:00:00,AmericanAirlines Arena,"Miami, FL",19600,19600,Knicks,Heat
1163,2017-04-01 20:00:00,Vivint Smart Home Arena,"Salt Lake City, UT",19911,19911,Wizards,Jazz
1164,2017-04-01 19:00:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,Spurs,Thunder
1165,2017-04-01 21:30:00,ORACLE Arena,"Oakland, CA",19596,19596,Rockets,Warriors
1166,2017-04-05 18:00:00,Wells Fargo Center,"Philadelphia, PA",14580,20318,Nets,76ers
1167,2017-04-05 18:00:00,Verizon Center,"Washington, DC",18614,20173,Hornets,Wizards
1168,2017-04-05 18:00:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Magic,Cavaliers
1169,2017-04-05 18:00:00,Bankers Life Fieldhouse,"Indianapolis, IN",16524,18165,Raptors,Pacers
1170,2017-04-05 19:00:00,Smoothie King Center,"New Orleans, LA",16050,17188,Nuggets,Pelicans
1171,2017-04-05 19:00:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,Bucks,Thunder
1172,2017-04-05 19:00:00,Madison Square Garden,"New York, NY",19812,19763,Bulls,Knicks
1173,2017-04-05 19:30:00,AT&T Center,"San Antonio, TX",18418,18581,Grizzlies,Spurs
1174,2017-04-05 21:30:00,ORACLE Arena,"Oakland, CA",19596,19596,Timberwolves,Warriors
1175,2017-04-05 21:30:00,Golden 1 Center,"SACRAMENTO, CA",17608,17500,Mavericks,Kings
1176,2017-04-05 20:00:00,Vivint Smart Home Arena,"Salt Lake City, UT",19911,19911,Blazers,Jazz
1177,2017-04-06 18:00:00,Spectrum Center,"Charlotte, NC",17758,19077,Heat,Hornets
1178,2017-04-06 18:30:00,The Palace of Auburn Hills,"Detroit, MI",17578,22076,Raptors,Pistons
1179,2017-04-06 19:00:00,FedExForum,"Memphis, TN",17298,18119,Thunder,Grizzlies
1180,2017-04-06 19:00:00,Toyota Center,"Houston, TX",18055,18104,Nuggets,Rockets
1181,2017-04-06 19:00:00,TD Garden,"Boston, MA",18624,18624,Cavaliers,Celtics
1182,2017-04-06 19:30:00,AT&T Center,"San Antonio, TX",18418,18581,Lakers,Spurs
1183,2017-04-06 21:00:00,Talking Stick Resort Arena,"Phoenix, AZ",18055,18422,Warriors,Suns
1184,2017-04-06 21:30:00,STAPLES Center,"Los Angeles, CA",19060,19060,Mavericks,Clippers
1185,2017-04-07 18:00:00,Wells Fargo Center,"Philadelphia, PA",15177,20318,Bulls,76ers
1186,2017-04-07 18:00:00,Amway Center,"Orlando, FL",18095,18500,Nets,Magic
1187,2017-04-07 18:00:00,Bankers Life Fieldhouse,"Indianapolis, IN",17010,18165,Bucks,Pacers
1188,2017-04-07 18:30:00,Madison Square Garden,"New York, NY",19812,19763,Wizards,Knicks
1189,2017-04-07 19:00:00,Philips Arena,"Atlanta, GA",18688,18729,Celtics,Hawks
1190,2017-04-07 21:30:00,Moda Center,"Portland, OR",19393,19441,Timberwolves,Trail
1191,2017-04-08 18:30:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Hawks,Cavaliers
1192,2017-04-08 18:30:00,Air Canada Centre,"Toronto, ON",19800,19800,Heat,Raptors
1193,2017-04-08 19:00:00,FedExForum,"Memphis, TN",17631,18119,Knicks,Grizzlies
1194,2017-04-08 19:00:00,Toyota Center,"Houston, TX",18055,18104,Pistons,Rockets
1195,2017-04-08 19:30:00,American Airlines Center,"Dallas, TX",20133,19200,Spurs,Mavericks
1196,2017-04-08 20:00:00,Pepsi Center,"Denver, CO",16348,19155,Pelicans,Nuggets
1197,2017-04-08 20:00:00,Vivint Smart Home Arena,"Salt Lake City, UT",19911,19911,Timberwolves,Jazz
1198,2017-04-08 21:00:00,Talking Stick Resort Arena,"Phoenix, AZ",18055,18422,Thunder,Suns
1199,2017-04-08 21:30:00,STAPLES Center,"Los Angeles, CA",18997,19060,Kings,Lakers
1200,2017-04-09 17:00:00,Spectrum Center,"Charlotte, NC",19407,19077,Celtics,Hornets
1201,2017-04-09 17:00:00,Amway Center,"Orlando, FL",18846,18500,Pacers,Magic
1202,2017-04-09 18:00:00,Wells Fargo Center,"Philadelphia, PA",16301,20318,Bucks,76ers
1203,2017-04-09 18:00:00,Verizon Center,"Washington, DC",20365,20173,Heat,Wizards
1204,2016-05-17 20:00:00,ORACLE Arena,"Oakland, CA",19596,19596,Thunder,Warriors
1205,2016-05-19 20:00:00,ORACLE Arena,"Oakland, CA",19596,19596,Thunder,Warriors
1206,2016-05-23 19:00:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,Warriors,Thunder
1207,2016-05-25 20:00:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,Warriors,Thunder
1208,2016-05-27 20:00:00,ORACLE Arena,"Oakland, CA",19596,19596,Thunder,Warriors
1209,2016-05-29 20:00:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,Warriors,Thunder
1210,2016-05-31 20:00:00,ORACLE Arena,"Oakland, CA",19596,19596,Thunder,Warriors
1211,2016-05-18 19:30:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Raptors,Cavaliers
1212,2016-05-20 19:30:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Raptors,Cavaliers
1213,2016-05-22 19:30:00,Air Canada Centre,"Toronto, ON",20207,19800,Cavaliers,Raptors
1214,2016-05-24 19:30:00,Air Canada Centre,"Toronto, ON",20367,19800,Cavaliers,Raptors
1215,2016-05-26 19:30:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Raptors,Cavaliers
1216,2016-05-28 19:30:00,Air Canada Centre,"Toronto, ON",20605,19800,Cavaliers,Raptors
1217,2016-06-03 20:00:00,ORACLE Arena,"Oakland, CA",19596,19596,Cavaliers,Warriors
1218,2016-06-06 19:00:00,ORACLE Arena,"Oakland, CA",19596,19596,Cavaliers,Warriors
1219,2016-06-09 20:00:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Warriors,Cavaliers
1220,2016-06-11 20:00:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Warriors,Cavaliers
1221,2016-06-14 20:00:00,ORACLE Arena,"Oakland, CA",19596,19596,Cavaliers,Warriors
1222,2016-06-17 20:00:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Warriors,Cavaliers
1223,2016-06-20 19:00:00,ORACLE Arena,"Oakland, CA",19596,19596,Cavaliers,Warriors
1224,2016-04-17 14:30:00,ORACLE Arena,"Oakland, CA",19596,19596,Rockets,Warriors
1225,2016-04-18 14:00:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Pistons,Cavaliers
1226,2016-04-19 21:30:00,ORACLE Arena,"Oakland, CA",19596,19596,Rockets,Warriors
1227,2016-04-21 19:00:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Pistons,Cavaliers
1228,2016-04-22 20:30:00,Toyota Center,"Houston, TX",18200,18104,Warriors,Rockets
1229,2016-04-23 18:00:00,The Palace of Auburn Hills,"Detroit, MI",21584,22076,Cavaliers,Pistons
1230,2016-04-25 14:45:00,Toyota Center,"Houston, TX",18200,18104,Warriors,Rockets
1231,2016-04-25 19:30:00,The Palace of Auburn Hills,"Detroit, MI",21584,22076,Cavaliers,Pistons
1232,2016-04-18 21:30:00,STAPLES Center,"Los Angeles, CA",19122,19060,Blazers,Clippers
1233,2016-04-21 21:30:00,STAPLES Center,"Los Angeles, CA",19127,19060,Blazers,Clippers
1234,2016-04-24 21:30:00,Moda Center,"Portland, OR",19761,19441,Clippers,Trail
1235,2016-04-26 21:30:00,Moda Center,"Portland, OR",19607,19441,Clippers,Trail
1236,2016-04-28 21:00:00,STAPLES Center,"Los Angeles, CA",19060,19060,Blazers,Clippers
1237,2016-04-30 21:30:00,Moda Center,"Portland, OR",19768,19441,Clippers,Trail
1238,2016-04-17 20:30:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,Mavericks,Thunder
1239,2016-04-19 19:00:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,Mavericks,Thunder
1240,2016-04-22 18:00:00,American Airlines Center,"Dallas, TX",20150,19200,Thunder,Mavericks
1241,2016-04-24 19:00:00,American Airlines Center,"Dallas, TX",20516,19200,Thunder,Mavericks
1242,2016-04-26 19:00:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,Mavericks,Thunder
1243,2016-04-28 21:30:00,ORACLE Arena,"Oakland, CA",19596,19596,Rockets,Warriors
1244,2016-04-18 19:00:00,AT&T Center,"San Antonio, TX",18418,18581,Grizzlies,Spurs
1245,2016-04-20 20:30:00,AT&T Center,"San Antonio, TX",18418,18581,Grizzlies,Spurs
1246,2016-04-23 20:30:00,FedExForum,"Memphis, TN",18119,18119,Spurs,Grizzlies
1247,2016-04-25 12:00:00,FedExForum,"Memphis, TN",18119,18119,Spurs,Grizzlies
1248,2016-04-17 11:30:00,Air Canada Centre,"Toronto, ON",19800,19800,Pacers,Raptors
1249,2016-04-19 18:00:00,Air Canada Centre,"Toronto, ON",19800,19800,Pacers,Raptors
1250,2016-04-22 18:30:00,Bankers Life Fieldhouse,"Indianapolis, IN",18165,18165,Raptors,Pacers
1251,2016-04-24 14:00:00,Bankers Life Fieldhouse,"Indianapolis, IN",18165,18165,Raptors,Pacers
1252,2016-04-27 17:00:00,Air Canada Centre,"Toronto, ON",19800,19800,Pacers,Raptors
1253,2016-04-17 18:00:00,Philips Arena,"Atlanta, GA",18980,18729,Celtics,Hawks
1254,2016-04-30 18:30:00,Bankers Life Fieldhouse,"Indianapolis, IN",18165,18165,Raptors,Pacers
1255,2016-04-20 18:00:00,Philips Arena,"Atlanta, GA",18972,18729,Celtics,Hawks
1256,2016-05-02 19:00:00,Air Canada Centre,"Toronto, ON",20669,19800,Pacers,Raptors
1257,2016-04-23 19:00:00,TD Garden,"Boston, MA",18624,18624,Hawks,Celtics
1258,2016-04-25 17:00:00,TD Garden,"Boston, MA",18624,18624,Hawks,Celtics
1259,2016-04-18 16:30:00,AmericanAirlines Arena,"Miami, FL",19600,19600,Hornets,Heat
1260,2016-04-27 19:30:00,Philips Arena,"Atlanta, GA",18987,18729,Celtics,Hawks
1261,2016-04-29 19:00:00,TD Garden,"Boston, MA",18624,18624,Hawks,Celtics
1262,2016-04-21 18:00:00,AmericanAirlines Arena,"Miami, FL",19650,19600,Hornets,Heat
1263,2016-04-24 16:30:00,Spectrum Center,"Charlotte, NC",19604,19077,Heat,Hornets
1264,2016-04-26 18:00:00,Spectrum Center,"Charlotte, NC",19156,19077,Heat,Hornets
1265,2016-04-28 19:00:00,AmericanAirlines Arena,"Miami, FL",19685,19600,Hornets,Heat
1266,2016-04-30 19:00:00,Spectrum Center,"Charlotte, NC",19636,19077,Heat,Hornets
1267,2016-05-02 12:00:00,AmericanAirlines Arena,"Miami, FL",19868,19600,Hornets,Heat
1268,2016-05-01 19:30:00,AT&T Center,"San Antonio, TX",18418,18581,Thunder,Spurs
1269,2016-05-03 20:30:00,AT&T Center,"San Antonio, TX",18418,18581,Thunder,Spurs
1270,2016-05-07 20:30:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,Spurs,Thunder
1271,2016-05-09 19:00:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,Spurs,Thunder
1272,2016-05-11 19:00:00,AT&T Center,"San Antonio, TX",18418,18581,Thunder,Spurs
1273,2016-05-13 19:30:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,Spurs,Thunder
1274,2016-05-03 18:00:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Hawks,Cavaliers
1275,2016-05-05 19:00:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Hawks,Cavaliers
1276,2016-05-07 18:00:00,Philips Arena,"Atlanta, GA",19089,18729,Cavaliers,Hawks
1277,2016-05-09 14:30:00,Philips Arena,"Atlanta, GA",19031,18729,Cavaliers,Hawks
1278,2016-05-02 14:30:00,ORACLE Arena,"Oakland, CA",19596,19596,Blazers,Warriors
1279,2016-05-04 21:30:00,ORACLE Arena,"Oakland, CA",19596,19596,Blazers,Warriors
1280,2016-05-08 19:30:00,Moda Center,"Portland, OR",19673,19441,Warriors,Trail
1281,2016-05-10 21:30:00,Moda Center,"Portland, OR",19583,19441,Warriors,Trail
1282,2016-05-12 21:30:00,ORACLE Arena,"Oakland, CA",19596,19596,Blazers,Warriors
1283,2016-05-04 19:00:00,Air Canada Centre,"Toronto, ON",19800,19800,Heat,Raptors
1284,2016-05-06 19:00:00,Air Canada Centre,"Toronto, ON",20906,19800,Heat,Raptors
1285,2016-05-08 16:00:00,AmericanAirlines Arena,"Miami, FL",19675,19600,Raptors,Heat
1286,2016-05-10 19:00:00,AmericanAirlines Arena,"Miami, FL",19600,19600,Raptors,Heat
1287,2016-05-12 19:00:00,Air Canada Centre,"Toronto, ON",20155,19800,Heat,Raptors
1288,2016-05-14 19:00:00,AmericanAirlines Arena,"Miami, FL",19757,19600,Raptors,Heat
1289,2016-05-16 14:30:00,Air Canada Centre,"Toronto, ON",20257,19800,Heat,Raptors
1290,2016-01-25 19:00:00,Wells Fargo Center,"Philadelphia, PA",9722,20318,Celtics,76ers
1291,2016-02-19 19:00:00,Verizon Center,"Washington, DC",12415,20173,Jazz,Wizards
