,date,game_center,geo_location,attendance,capacity,home,guest,mon,day,time,dow,night
1161,2017-04-01 19:00:00,Smoothie King Center,"New Orleans, LA",17304,17188,Kings,Pelicans,4,1,19,5,1
1162,2017-04-01 19:00:00,AmericanAirlines Arena,"Miami, FL",19600,19600,Knicks,Heat,4,1,19,5,1
1163,2017-04-01 20:00:00,Vivint Smart Home Arena,"Salt Lake City, UT",19911,19911,Wizards,Jazz,4,1,20,5,1
1164,2017-04-01 19:00:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,Spurs,Thunder,4,1,19,5,1
1165,2017-04-01 21:30:00,ORACLE Arena,"Oakland, CA",19596,19596,Rockets,Warriors,4,1,21,5,1
1166,2017-04-05 18:00:00,Wells Fargo Center,"Philadelphia, PA",14580,20318,Nets,76ers,4,5,18,2,0
1167,2017-04-05 18:00:00,Verizon Center,"Washington, DC",18614,20173,Hornets,Wizards,4,5,18,2,0
1168,2017-04-05 18:00:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Magic,Cavaliers,4,5,18,2,0
1169,2017-04-05 18:00:00,Bankers Life Fieldhouse,"Indianapolis, IN",16524,18165,Raptors,Pacers,4,5,18,2,0
1170,2017-04-05 19:00:00,Smoothie King Center,"New Orleans, LA",16050,17188,Nuggets,Pelicans,4,5,19,2,1
1171,2017-04-05 19:00:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,Bucks,Thunder,4,5,19,2,1
1172,2017-04-05 19:00:00,Madison Square Garden,"New York, NY",19812,19763,Bulls,Knicks,4,5,19,2,1
1173,2017-04-05 19:30:00,AT&T Center,"San Antonio, TX",18418,18581,Grizzlies,Spurs,4,5,19,2,1
1174,2017-04-05 21:30:00,ORACLE Arena,"Oakland, CA",19596,19596,Timberwolves,Warriors,4,5,21,2,1
1175,2017-04-05 21:30:00,Golden 1 Center,"SACRAMENTO, CA",17608,17500,Mavericks,Kings,4,5,21,2,1
1176,2017-04-05 20:00:00,Vivint Smart Home Arena,"Salt Lake City, UT",19911,19911,Blazers,Jazz,4,5,20,2,1
1177,2017-04-06 18:00:00,Spectrum Center,"Charlotte, NC",17758,19077,Heat,Hornets,4,6,18,3,0
1178,2017-04-06 18:30:00,The Palace of Auburn Hills,"Detroit, MI",17578,22076,Raptors,Pistons,4,6,18,3,0
1179,2017-04-06 19:00:00,FedExForum,"Memphis, TN",17298,18119,Thunder,Grizzlies,4,6,19,3,1
1180,2017-04-06 19:00:00,Toyota Center,"Houston, TX",18055,18104,Nuggets,Rockets,4,6,19,3,1
1181,2017-04-06 19:00:00,TD Garden,"Boston, MA",18624,18624,Cavaliers,Celtics,4,6,19,3,1
1182,2017-04-06 19:30:00,AT&T Center,"San Antonio, TX",18418,18581,Lakers,Spurs,4,6,19,3,1
1183,2017-04-06 21:00:00,Talking Stick Resort Arena,"Phoenix, AZ",18055,18422,Warriors,Suns,4,6,21,3,1
1184,2017-04-06 21:30:00,STAPLES Center,"Los Angeles, CA",19060,19060,Mavericks,Clippers,4,6,21,3,1
1185,2017-04-07 18:00:00,Wells Fargo Center,"Philadelphia, PA",15177,20318,Bulls,76ers,4,7,18,4,0
1186,2017-04-07 18:00:00,Amway Center,"Orlando, FL",18095,18500,Nets,Magic,4,7,18,4,0
1187,2017-04-07 18:00:00,Bankers Life Fieldhouse,"Indianapolis, IN",17010,18165,Bucks,Pacers,4,7,18,4,0
1188,2017-04-07 18:30:00,Madison Square Garden,"New York, NY",19812,19763,Wizards,Knicks,4,7,18,4,0
1189,2017-04-07 19:00:00,Philips Arena,"Atlanta, GA",18688,18729,Celtics,Hawks,4,7,19,4,1
1190,2017-04-07 21:30:00,Moda Center,"Portland, OR",19393,19441,Timberwolves,Trail,4,7,21,4,1
1191,2017-04-08 18:30:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Hawks,Cavaliers,4,8,18,5,0
1192,2017-04-08 18:30:00,Air Canada Centre,"Toronto, ON",19800,19800,Heat,Raptors,4,8,18,5,0
1193,2017-04-08 19:00:00,FedExForum,"Memphis, TN",17631,18119,Knicks,Grizzlies,4,8,19,5,1
1194,2017-04-08 19:00:00,Toyota Center,"Houston, TX",18055,18104,Pistons,Rockets,4,8,19,5,1
1195,2017-04-08 19:30:00,American Airlines Center,"Dallas, TX",20133,19200,Spurs,Mavericks,4,8,19,5,1
1196,2017-04-08 20:00:00,Pepsi Center,"Denver, CO",16348,19155,Pelicans,Nuggets,4,8,20,5,1
1197,2017-04-08 20:00:00,Vivint Smart Home Arena,"Salt Lake City, UT",19911,19911,Timberwolves,Jazz,4,8,20,5,1
1198,2017-04-08 21:00:00,Talking Stick Resort Arena,"Phoenix, AZ",18055,18422,Thunder,Suns,4,8,21,5,1
1199,2017-04-08 21:30:00,STAPLES Center,"Los Angeles, CA",18997,19060,Kings,Lakers,4,8,21,5,1
1200,2017-04-09 17:00:00,Spectrum Center,"Charlotte, NC",19407,19077,Celtics,Hornets,4,9,17,6,0
1201,2017-04-09 17:00:00,Amway Center,"Orlando, FL",18846,18500,Pacers,Magic,4,9,17,6,0
1202,2017-04-09 18:00:00,Wells Fargo Center,"Philadelphia, PA",16301,20318,Bucks,76ers,4,9,18,6,0
1203,2017-04-09 18:00:00,Verizon Center,"Washington, DC",20365,20173,Heat,Wizards,4,9,18,6,0
1204,2016-05-17 20:00:00,ORACLE Arena,"Oakland, CA",19596,19596,Thunder,Warriors,5,17,20,1,1
1205,2016-05-19 20:00:00,ORACLE Arena,"Oakland, CA",19596,19596,Thunder,Warriors,5,19,20,3,1
1206,2016-05-23 19:00:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,Warriors,Thunder,5,23,19,0,1
1207,2016-05-25 20:00:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,Warriors,Thunder,5,25,20,2,1
1208,2016-05-27 20:00:00,ORACLE Arena,"Oakland, CA",19596,19596,Thunder,Warriors,5,27,20,4,1
1209,2016-05-29 20:00:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,Warriors,Thunder,5,29,20,6,1
1210,2016-05-31 20:00:00,ORACLE Arena,"Oakland, CA",19596,19596,Thunder,Warriors,5,31,20,1,1
1211,2016-05-18 19:30:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Raptors,Cavaliers,5,18,19,2,1
1212,2016-05-20 19:30:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Raptors,Cavaliers,5,20,19,4,1
1213,2016-05-22 19:30:00,Air Canada Centre,"Toronto, ON",20207,19800,Cavaliers,Raptors,5,22,19,6,1
1214,2016-05-24 19:30:00,Air Canada Centre,"Toronto, ON",20367,19800,Cavaliers,Raptors,5,24,19,1,1
1215,2016-05-26 19:30:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Raptors,Cavaliers,5,26,19,3,1
1216,2016-05-28 19:30:00,Air Canada Centre,"Toronto, ON",20605,19800,Cavaliers,Raptors,5,28,19,5,1
1217,2016-06-03 20:00:00,ORACLE Arena,"Oakland, CA",19596,19596,Cavaliers,Warriors,6,3,20,4,1
1218,2016-06-06 19:00:00,ORACLE Arena,"Oakland, CA",19596,19596,Cavaliers,Warriors,6,6,19,0,1
1219,2016-06-09 20:00:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Warriors,Cavaliers,6,9,20,3,1
1220,2016-06-11 20:00:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Warriors,Cavaliers,6,11,20,5,1
1221,2016-06-14 20:00:00,ORACLE Arena,"Oakland, CA",19596,19596,Cavaliers,Warriors,6,14,20,1,1
1222,2016-06-17 20:00:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Warriors,Cavaliers,6,17,20,4,1
1223,2016-06-20 19:00:00,ORACLE Arena,"Oakland, CA",19596,19596,Cavaliers,Warriors,6,20,19,0,1
1224,2016-04-17 14:30:00,ORACLE Arena,"Oakland, CA",19596,19596,Rockets,Warriors,4,17,14,6,0
1225,2016-04-18 14:00:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Pistons,Cavaliers,4,18,14,0,0
1226,2016-04-19 21:30:00,ORACLE Arena,"Oakland, CA",19596,19596,Rockets,Warriors,4,19,21,1,1
1227,2016-04-21 19:00:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Pistons,Cavaliers,4,21,19,3,1
1228,2016-04-22 20:30:00,Toyota Center,"Houston, TX",18200,18104,Warriors,Rockets,4,22,20,4,1
1229,2016-04-23 18:00:00,The Palace of Auburn Hills,"Detroit, MI",21584,22076,Cavaliers,Pistons,4,23,18,5,0
1230,2016-04-25 14:45:00,Toyota Center,"Houston, TX",18200,18104,Warriors,Rockets,4,25,14,0,0
1231,2016-04-25 19:30:00,The Palace of Auburn Hills,"Detroit, MI",21584,22076,Cavaliers,Pistons,4,25,19,0,1
1232,2016-04-18 21:30:00,STAPLES Center,"Los Angeles, CA",19122,19060,Blazers,Clippers,4,18,21,0,1
1233,2016-04-21 21:30:00,STAPLES Center,"Los Angeles, CA",19127,19060,Blazers,Clippers,4,21,21,3,1
1234,2016-04-24 21:30:00,Moda Center,"Portland, OR",19761,19441,Clippers,Trail,4,24,21,6,1
1235,2016-04-26 21:30:00,Moda Center,"Portland, OR",19607,19441,Clippers,Trail,4,26,21,1,1
1236,2016-04-28 21:00:00,STAPLES Center,"Los Angeles, CA",19060,19060,Blazers,Clippers,4,28,21,3,1
1237,2016-04-30 21:30:00,Moda Center,"Portland, OR",19768,19441,Clippers,Trail,4,30,21,5,1
1238,2016-04-17 20:30:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,Mavericks,Thunder,4,17,20,6,1
1239,2016-04-19 19:00:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,Mavericks,Thunder,4,19,19,1,1
1240,2016-04-22 18:00:00,American Airlines Center,"Dallas, TX",20150,19200,Thunder,Mavericks,4,22,18,4,0
1241,2016-04-24 19:00:00,American Airlines Center,"Dallas, TX",20516,19200,Thunder,Mavericks,4,24,19,6,1
1242,2016-04-26 19:00:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,Mavericks,Thunder,4,26,19,1,1
1243,2016-04-28 21:30:00,ORACLE Arena,"Oakland, CA",19596,19596,Rockets,Warriors,4,28,21,3,1
1244,2016-04-18 19:00:00,AT&T Center,"San Antonio, TX",18418,18581,Grizzlies,Spurs,4,18,19,0,1
1245,2016-04-20 20:30:00,AT&T Center,"San Antonio, TX",18418,18581,Grizzlies,Spurs,4,20,20,2,1
1246,2016-04-23 20:30:00,FedExForum,"Memphis, TN",18119,18119,Spurs,Grizzlies,4,23,20,5,1
1247,2016-04-25 12:00:00,FedExForum,"Memphis, TN",18119,18119,Spurs,Grizzlies,4,25,12,0,0
1248,2016-04-17 11:30:00,Air Canada Centre,"Toronto, ON",19800,19800,Pacers,Raptors,4,17,11,6,0
1249,2016-04-19 18:00:00,Air Canada Centre,"Toronto, ON",19800,19800,Pacers,Raptors,4,19,18,1,0
1250,2016-04-22 18:30:00,Bankers Life Fieldhouse,"Indianapolis, IN",18165,18165,Raptors,Pacers,4,22,18,4,0
1251,2016-04-24 14:00:00,Bankers Life Fieldhouse,"Indianapolis, IN",18165,18165,Raptors,Pacers,4,24,14,6,0
1252,2016-04-27 17:00:00,Air Canada Centre,"Toronto, ON",19800,19800,Pacers,Raptors,4,27,17,2,0
1253,2016-04-17 18:00:00,Philips Arena,"Atlanta, GA",18980,18729,Celtics,Hawks,4,17,18,6,0
1254,2016-04-30 18:30:00,Bankers Life Fieldhouse,"Indianapolis, IN",18165,18165,Raptors,Pacers,4,30,18,5,0
1255,2016-04-20 18:00:00,Philips Arena,"Atlanta, GA",18972,18729,Celtics,Hawks,4,20,18,2,0
1256,2016-05-02 19:00:00,Air Canada Centre,"Toronto, ON",20669,19800,Pacers,Raptors,5,2,19,0,1
1257,2016-04-23 19:00:00,TD Garden,"Boston, MA",18624,18624,Hawks,Celtics,4,23,19,5,1
1258,2016-04-25 17:00:00,TD Garden,"Boston, MA",18624,18624,Hawks,Celtics,4,25,17,0,0
1259,2016-04-18 16:30:00,AmericanAirlines Arena,"Miami, FL",19600,19600,Hornets,Heat,4,18,16,0,0
1260,2016-04-27 19:30:00,Philips Arena,"Atlanta, GA",18987,18729,Celtics,Hawks,4,27,19,2,1
1261,2016-04-29 19:00:00,TD Garden,"Boston, MA",18624,18624,Hawks,Celtics,4,29,19,4,1
1262,2016-04-21 18:00:00,AmericanAirlines Arena,"Miami, FL",19650,19600,Hornets,Heat,4,21,18,3,0
1263,2016-04-24 16:30:00,Spectrum Center,"Charlotte, NC",19604,19077,Heat,Hornets,4,24,16,6,0
1264,2016-04-26 18:00:00,Spectrum Center,"Charlotte, NC",19156,19077,Heat,Hornets,4,26,18,1,0
1265,2016-04-28 19:00:00,AmericanAirlines Arena,"Miami, FL",19685,19600,Hornets,Heat,4,28,19,3,1
1266,2016-04-30 19:00:00,Spectrum Center,"Charlotte, NC",19636,19077,Heat,Hornets,4,30,19,5,1
1267,2016-05-02 12:00:00,AmericanAirlines Arena,"Miami, FL",19868,19600,Hornets,Heat,5,2,12,0,0
1268,2016-05-01 19:30:00,AT&T Center,"San Antonio, TX",18418,18581,Thunder,Spurs,5,1,19,6,1
1269,2016-05-03 20:30:00,AT&T Center,"San Antonio, TX",18418,18581,Thunder,Spurs,5,3,20,1,1
1270,2016-05-07 20:30:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,Spurs,Thunder,5,7,20,5,1
1271,2016-05-09 19:00:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,Spurs,Thunder,5,9,19,0,1
1272,2016-05-11 19:00:00,AT&T Center,"San Antonio, TX",18418,18581,Thunder,Spurs,5,11,19,2,1
1273,2016-05-13 19:30:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,Spurs,Thunder,5,13,19,4,1
1274,2016-05-03 18:00:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Hawks,Cavaliers,5,3,18,1,0
1275,2016-05-05 19:00:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Hawks,Cavaliers,5,5,19,3,1
1276,2016-05-07 18:00:00,Philips Arena,"Atlanta, GA",19089,18729,Cavaliers,Hawks,5,7,18,5,0
1277,2016-05-09 14:30:00,Philips Arena,"Atlanta, GA",19031,18729,Cavaliers,Hawks,5,9,14,0,0
1278,2016-05-02 14:30:00,ORACLE Arena,"Oakland, CA",19596,19596,Blazers,Warriors,5,2,14,0,0
1279,2016-05-04 21:30:00,ORACLE Arena,"Oakland, CA",19596,19596,Blazers,Warriors,5,4,21,2,1
1280,2016-05-08 19:30:00,Moda Center,"Portland, OR",19673,19441,Warriors,Trail,5,8,19,6,1
1281,2016-05-10 21:30:00,Moda Center,"Portland, OR",19583,19441,Warriors,Trail,5,10,21,1,1
1282,2016-05-12 21:30:00,ORACLE Arena,"Oakland, CA",19596,19596,Blazers,Warriors,5,12,21,3,1
1283,2016-05-04 19:00:00,Air Canada Centre,"Toronto, ON",19800,19800,Heat,Raptors,5,4,19,2,1
1284,2016-05-06 19:00:00,Air Canada Centre,"Toronto, ON",20906,19800,Heat,Raptors,5,6,19,4,1
1285,2016-05-08 16:00:00,AmericanAirlines Arena,"Miami, FL",19675,19600,Raptors,Heat,5,8,16,6,0
1286,2016-05-10 19:00:00,AmericanAirlines Arena,"Miami, FL",19600,19600,Raptors,Heat,5,10,19,1,1
1287,2016-05-12 19:00:00,Air Canada Centre,"Toronto, ON",20155,19800,Heat,Raptors,5,12,19,3,1
1288,2016-05-14 19:00:00,AmericanAirlines Arena,"Miami, FL",19757,19600,Raptors,Heat,5,14,19,5,1
1289,2016-05-16 14:30:00,Air Canada Centre,"Toronto, ON",20257,19800,Heat,Raptors,5,16,14,0,0
1290,2016-01-25 19:00:00,Wells Fargo Center,"Philadelphia, PA",9722,20318,Celtics,76ers,1,25,19,0,1
1291,2016-02-19 19:00:00,Verizon Center,"Washington, DC",12415,20173,Jazz,Wizards,2,19,19,4,1
